topic,title,text,date,author,source,channel,language
bharatpe,"Before She Married Justin, Hailey Bieber Came From a Musical Family","Hailey and Justin Bieber are a match made in celebrity heaven, according to some. The former comes from a celebrity family featuring a famous composer.",2022-05-02 01:55:00,['Michelle Cason'],news Data API,cheatsheet,english
bharatpe,"PM Vows To Fight Big Tech, Social Media Giants","Scott Morrison has pledged his government will “continue its world-leading reforms” in the field of online safety should it be reelected, announcing a slew of new eSafety policies. The major policy that will have real-world impacts is the pledge to ensure smartphones and tablets have “strong parental controls installed that are easier to find and... Read More",2022-05-02 01:51:59,['Nathan Jolly'],news Data API,channelnews,english
bharatpe,Guaidó: Desde ya tenemos que salir a la calle para exigir la fecha de elecciones libres,"  El presidente encargado de Venezuela, Juan Guaidó, hizo un llamado a los venezolanos en todo el país para movilizarse y exigir fecha para elecciones […]",2022-05-02 01:50:37,['García Sequera'],news Data API,lapatilla,english
bharatpe,Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81,"Robert ‘RazerGuy’ Krakoff, the co-founder of peripheral maker Razer and pioneer of the gaming house, has died at 81. Krakoff’s... The post Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81 appeared first on Kotaku Australia.",2022-05-02 01:48:37,['David Smith'],news Data API,kotaku,english
imrankhan,"Video counting ‘main, mujhe and mera’ in Imran Khan’s address to nation goes viral","As Geo News reported that the Pakistani prime minister kept repeating ‘I’, ‘me’ and ‘my’ 213 times, the clip went viral and people slammed his for being a ‘narcissist’.",2022-04-01T15:13:05Z,Trends Desk,newsApi,The Indian Express,english
imrankhan,國會通過不信任案巴基斯坦總理伊姆蘭汗遭罷黜| 聯合新聞網：最懂你的新聞網站 - udn.com,"<ol><li>國會通過不信任案巴基斯坦總理伊姆蘭汗遭罷黜| 聯合新聞網：最懂你的新聞網站  udn.com
</li><li>國會通過不信任案巴基斯坦總理遭罷黜｜華視新聞20220410  華視新聞 CH52
</li><li>又一個做不滿任期！巴基斯坦總理遭罷黜 下任大熱門是他  中時新聞網 Chinatimes.com
</li><li>巴基斯坦國會通過不信任投票前板球明星成為首位被罷免總理｜ 蘋果新聞網｜ 蘋果日報  蘋果新聞網
</li><li>國會通過不信任案 巴基斯坦總理遭罷黜  Yahoo…",2022-04-09T22:10:07Z,伊斯蘭馬巴德10日綜合外電報導,newsApi,udn 聯合新聞網,english
imrankhan,"इमरान ख़ान पर पूर्व पत्नी रेहाम ने ली चुटकी, कहा- कपिल शर्मा शो में जा सकते हैं",इमरान ख़ान के प्रधानमंत्री पद से हटने के बाद उनके करियर को लेकर पूर्व पत्नी ने दी सलाह देते हुए तंज कसा है.,2022-04-15T07:18:54Z,https://www.facebook.com/bbcnews,newsApi,BBC News,english
imrankhan,"पाकिस्तान: सोशल मीडिया पर छाया कोर्ट का फ़ैसला, क्या कह रहे लोग",पाकिस्तान में सुप्रीम कोर्ट के फ़ैसले को लेकर सोशल मीडिया पर कोई चुटकी ले रहा है तो कोई सवाल उठा रहा है.,2022-04-08T05:40:11Z,https://www.facebook.com/bbcnews,newsApi,BBC News,english
imrankhan,Pakistan erupts in protest as Khan's party threatens to resign en masse,The political crisis deepens in Pakistan as members of Imran Khan's party threaten to resign en masse a day after he was ousted as prime minister following a vote of no-confidence in parliament.,2022-04-11T07:18:24Z,John Pike,newsApi,Globalsecurity.org,english
imrankhan,传华纳想出售旗下游戏部门 微软、索尼、腾讯等有兴趣,据GameInformer前高级编辑ImranKhan爆料，华纳兄弟探索正在考虑出售他们的游戏工作室。有兴趣收购的公司包括微软，索尼，TakeTwo，EA，网易，腾讯和韩国PUBG集团。,2022-04-30T14:40:10Z,,newsApi,Cnbeta.com,english
imrankhan,Video: New Pak PM's Hand Movements That Made Mics Fly During Speeches,Pakistan politician Shehbaz Sharif's animated hand gestures have gripped the internet once again with his election as the new Prime Minister.,2022-04-11T12:44:02Z,,newsApi,NDTV News,english
imrankhan,Imran Khan's supporters take to the streets to protest the PM's ouster,"Rallies took place across Islamabad, Karachi, Rawalpindi, Multan, Lahore, Jhelum, Abbottabad, Malakand, Peshawar, Khyber, Jhang and Quetta.",2022-04-11T03:25:29Z,Business Today Desk,newsApi,Business Today,english
imrankhan,Imran Khan's Party To Launch Protests Across Pakistan Against His Ouster,Pakistan Tehreek-e-Insaf (PTI) has decided to launch a countrywide protest campaign on Wednesday (April 13) against the removal of its government.,2022-04-11T06:08:37Z,,newsApi,NDTV News,english
imrankhan,95% MPs Against Resigning From Pak Assembly: Imran Khan's Party's Leader,Pakistan Tehreek-e-Insaf (PTI) leader Ali Muhammad Khan on Sunday claimed that 95 per cent of the Parliament from PTI are against resigning from the assembly.,2022-04-11T04:34:52Z,,newsApi,NDTV News,english
imrankhan,FACT CHECK: Does This Image Show A Large Demonstration In Paksitan Following The Ousting Of Imran Khan?,"An image shared on Facebook purportedly shows a large demonstration in the city of Peshawar, Pakistan following the ousting of former Pakistani Prime Minister Imran Khan.",2022-04-18T15:38:30Z,Elias Atienza,newsApi,Checkyourfact.com,english
imrankhan,‘Game Changer’ Imran Khan Is Not Out Yet!,"For nearly half of the 75 years of Pakistan’s birth, the country was ruled by the military which caused immense harm to the national economy, and sustainable development goals, blocking the capacity building of democratic institutions and freedom of expressio…",2022-04-08T07:21:55Z,The Hills Times,newsApi,Thehillstimes.in,english
imrankhan,FACT CHECK: Does This Image Show People Protesting Against ‘U.S. Regime Change’ In Turkey?,An image shared on Twitter purportedly shows protesters demonstrating against &quot;U.S. regime change&quot; in Turkey.,2022-04-14T20:41:11Z,Trevor Schakohl,newsApi,Checkyourfact.com,english
imrankhan,"Pak PM Imran Khan Becomes Butt Of Jokes After Using 'Main', 'Mera', 'Mujhe' 213 Times During Address To Nation","Pakistan Prime Minister Imran Khan faces a real challenge to hold onto power as he faces a motion of no confidence on Sunday. Amid the intensifying political crisis, Pakistan's PM addressed the country on Thursday, and took a leaf out of the cricketing dictio…",2022-04-02T10:35:18Z,Basit Aijaz,newsApi,The Times of India,english
imrankhan,Ilhan Omar Finds a New Way to Attack Freedom of Speech,"War in Ukraine, an essentially nonexistent Southern border, out-of-control inflation, rising crime, deep societal divisions, and what does the de facto leader of the Democrat Party, Rep. Ilhan Omar (D-Islamabad), who can always be counted on to have her finge…",2022-04-26T23:40:35Z,PJ Media,newsApi,Freerepublic.com,english
imrankhan,Quinze dúvidas para solicitações no INSS,"Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br Quinze dúvidas para solicitações no INSS As novas regras que entraram em vigor há 2 anos e 4 meses, com a reforma da Previdência (em vigor desde 13 de novembro de 2019), trouxeram muitas dúvidas para os trabalhadores que sonham pedir aposentadoria ao Instituto Nacional do Seguro Social (INSS) e até para os que já recebem benefícios. […] Esta notícia Quinze dúvidas para solicitações no INSS apareceu primeiro no Mix Vale. www.mixvale.com.br",2022-05-02 02:08:34,['Redação Portal'],news Data API,mixvale,english
imrankhan,Riverdale Fans Can't Stop Comparing Season 6 Plot Twist to Avengers: Endgame,"This season on Riverdale, the town's heroes have found themselves facing a threat like nothing before -- which is saying something, given some of the wild threats the Town With Pep has faced. The arrival of the mysterious Percival Pickens (Chris O'Shea) soon lead to a power struggle over control of the town's future and, ...",2022-05-02 02:02:00,['Nicole Drum'],news Data API,comicbook,english
imrankhan,2023: Ohanaeze Faults Northern Elders Over Zoning Rejection,"Apex Igbo Social-cultural organisation, Ohanaeze Ndigbo, has berated Northern Elders Forum (NEF) for kicking against zoning for the 2023 presidential election. A statement issued by the spokesman of Ohanaeze, Dr. Alex Ogbonnia, said the elders made their position known in a communique signed by the former vice-chancellor of the Plateau State University, Prof Doknan Danjuma […]",2022-05-02 02:00:28,['Nnamdi Mbawike'],news Data API,leadership,english
imrankhan,"Elon Musk, Mark Cuban Discuss Using Dogecoin to Solve Twitter Spam Problem",Shark Tank star Mark Cuban has come up with a way to solve Twitter’s spam problem using the meme cryptocurrency dogecoin (DOGE). Tesla and Spacex CEO Elon Musk agrees that it is “not a bad idea.” Twitter recently accepted Musk’s buyout offer. Elon Musk Optimistic About Mark Cuban’s Dogecoin Idea Tesla CEO Elon Musk has […],2022-05-02 02:00:16,['Kevin Helms'],news Data API,bitcoin,english
imrankhan,รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7,Social Express EP.7 The post รวมเหตุการณ์ในพิธีไว้อาลัย “แตงโม นิดา” | Social Express EP.7 appeared first on INN News.,2022-05-02 02:00:12,['chalita_k'],news Data API,innnews,english
imrankhan,Scholarship for students with disabilities,"Social Welfare Department, Assam, has invited applications from ‘Students with Disabilities Pursuing Medical and Technical Education’ for scholarship",2022-05-02 01:55:00,['Sentinel Digital Desk'],news Data API,sentinel,english
imrankhan,"Before She Married Justin, Hailey Bieber Came From a Musical Family","Hailey and Justin Bieber are a match made in celebrity heaven, according to some. The former comes from a celebrity family featuring a famous composer.",2022-05-02 01:55:00,['Michelle Cason'],news Data API,cheatsheet,english
imrankhan,"PM Vows To Fight Big Tech, Social Media Giants","Scott Morrison has pledged his government will “continue its world-leading reforms” in the field of online safety should it be reelected, announcing a slew of new eSafety policies. The major policy that will have real-world impacts is the pledge to ensure smartphones and tablets have “strong parental controls installed that are easier to find and... Read More",2022-05-02 01:51:59,['Nathan Jolly'],news Data API,channelnews,english
imrankhan,Guaidó: Desde ya tenemos que salir a la calle para exigir la fecha de elecciones libres,"  El presidente encargado de Venezuela, Juan Guaidó, hizo un llamado a los venezolanos en todo el país para movilizarse y exigir fecha para elecciones […]",2022-05-02 01:50:37,['García Sequera'],news Data API,lapatilla,english
imrankhan,Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81,"Robert ‘RazerGuy’ Krakoff, the co-founder of peripheral maker Razer and pioneer of the gaming house, has died at 81. Krakoff’s... The post Gaming Mouse Pioneer And Razer Co-Founder Robert ‘RazerGuy’ Krakoff Dead At 81 appeared first on Kotaku Australia.",2022-05-02 01:48:37,['David Smith'],news Data API,kotaku,english
